guid,category,time,event,first_seen,last_seen,title,link
https://news.web.nhk/newsweb/na/nd-20260814de44028,暮らし,95400,1,1787148960,1787240760,太平洋クロマグロ漁獲枠 18日に関係国・地域と再交渉へ 水産庁,https://news.web.nhk/newsweb/na/nd-20260814de44028
https://news.web.nhk/newsweb/na/nd-20260814de44028,経済,95400,1,1787148960,1787240760,太平洋クロマグロ漁獲枠 18日に関係国・地域と再交渉へ 水産庁,https://news.web.nhk/newsweb/na/nd-20260814de44028
https://news.web.nhk/newsweb/na/nd-20260814de44032,経済,95400,1,1787148960,1787240760,株価 一時1200円以上値上がり 4営業日連続で値上がり,https://news.web.nhk/newsweb/na/nd-20260814de44032
https://news.web.nhk/newsweb/na/nd-20260814de44033,国際,92040,1,1787148960,1787237400,米トランプ政権 一部のドローン関連部品に100％の追加関税,https://news.web.nhk/newsweb/na/nd-20260814de44033
https://news.web.nhk/newsweb/na/nd-20260814de44033,経済,95400,1,1787148960,1787240760,米トランプ政権 一部のドローン関連部品に100％の追加関税,https://news.web.nhk/newsweb/na/nd-20260814de44033
https://news.web.nhk/newsweb/na/nd-20260814de44035,社会,95400,1,1787148960,1787240760,知床 羅臼岳 ヒグマに襲われ男性死亡から1年 父親初めて現地に,https://news.web.nhk/newsweb/na/nd-20260814de44035
https://news.web.nhk/newsweb/na/nd-20260814de44040,スポーツ,92040,1,1787148960,1787237400,高校野球 花巻東が3回戦進出 機動力を生かして7盗塁決める,https://news.web.nhk/newsweb/na/nd-20260814de44040
https://news.web.nhk/newsweb/na/nd-20260814de44056,スポーツ,92040,1,1787148960,1787237400,女子ゴルフ 米ツアー 岩井千怜が首位に2打差の9位発進,https://news.web.nhk/newsweb/na/nd-20260814de44056
https://news.web.nhk/newsweb/na/nd-20260814de44061,社会,95400,1,1787148960,1787240760,【大雨】冠水した車から2人を引き出した男性 緊迫の状況語る,https://news.web.nhk/newsweb/na/nd-20260814de44061
https://news.web.nhk/newsweb/na/nd-20260814de44066,国際,92040,1,1787148960,1787237400,キューバ フィデル・カストロ氏生誕100年で米に対抗姿勢,https://news.web.nhk/newsweb/na/nd-20260814de44066
https://news.web.nhk/newsweb/na/nd-20260814de44074,国際,92040,1,1787148960,1787237400,トランプ政権のハーバード大巡る“反ユダヤ”の訴えを棄却,https://news.web.nhk/newsweb/na/nd-20260814de44074
https://news.web.nhk/newsweb/na/nd-20260814de44082,スポーツ,92040,1,1787148960,1787237400,ドジャース佐々木 6回2失点も勝ち負けつかず 大谷は1安打,https://news.web.nhk/newsweb/na/nd-20260814de44082
https://news.web.nhk/newsweb/na/nd-20260814de44086,社会,95400,1,1787148960,1787240760,熊本地震 子ども心をどうケアする? 【専門家Ｑ＆Ａ】,https://news.web.nhk/newsweb/na/nd-20260814de44086
https://news.web.nhk/newsweb/na/nd-20260814de44090,国際,92040,1,1787148960,1787237400,韓国 イ大統領の支持率44％に下落 初めて不支持が上回る,https://news.web.nhk/newsweb/na/nd-20260814de44090
https://news.web.nhk/newsweb/na/nd-20260814de44091,スポーツ,92040,1,1787148960,1787237400,競泳 17歳の大橋信が男子100m平泳ぎで日本新記録,https://news.web.nhk/newsweb/na/nd-20260814de44091
https://news.web.nhk/newsweb/na/nd-20260814de44092,社会,95400,1,1787148960,1787240760,秋田県オンライン記者説明会で不適切対応 職員を停職処分,https://news.web.nhk/newsweb/na/nd-20260814de44092
https://news.web.nhk/newsweb/na/nd-20260814de44098,スポーツ,92040,1,1787148960,1787237400,NFL 松澤寛政がプレシーズンゲームに初出場,https://news.web.nhk/newsweb/na/nd-20260814de44098
https://news.web.nhk/newsweb/na/nd-20260814de44099,暮らし,95400,1,1787148960,1787240760,スーパーのコメ平均価格 5キロ3220円 7週ぶり値上がり,https://news.web.nhk/newsweb/na/nd-20260814de44099
https://news.web.nhk/newsweb/na/nd-20260814de44099,経済,95400,1,1787148960,1787240760,スーパーのコメ平均価格 5キロ3220円 7週ぶり値上がり,https://news.web.nhk/newsweb/na/nd-20260814de44099
https://news.web.nhk/newsweb/na/nd-20260814de44100,政治,92040,1,1787148960,1787237400,小泉防衛相 オーストラリアとインド訪問へ 防衛協力確認を,https://news.web.nhk/newsweb/na/nd-20260814de44100
https://news.web.nhk/newsweb/na/nd-20260814de44101,政治,92040,1,1787148960,1787237400,茂木外相 来週サウジとオマーンを訪問へ 航行安全確保で連携を,https://news.web.nhk/newsweb/na/nd-20260814de44101
https://news.web.nhk/newsweb/na/nd-20260814de44103,社会,95400,1,1787148960,1787240760,車で移動中に浸水被害 専門家「毎年起きる身近な危険」,https://news.web.nhk/newsweb/na/nd-20260814de44103
https://news.web.nhk/newsweb/na/nd-20260814de44111,社会,95400,1,1787148960,1787240760,熊本 阿蘇山 噴火警戒レベルを「3」に引き上げ,https://news.web.nhk/newsweb/na/nd-20260814de44111
https://news.web.nhk/newsweb/na/nd-20260814de44118,経済,95400,1,1787148960,1787240760,経産省 大雨で被災した千葉の中小企業へ相談窓口など支援開始,https://news.web.nhk/newsweb/na/nd-20260814de44118
https://news.web.nhk/newsweb/na/nd-20260814de44120,国際,92040,1,1787148960,1787237400,対米投資 第2弾プロジェクトにアメリカの銀行も融資へ,https://news.web.nhk/newsweb/na/nd-20260814de44120
https://news.web.nhk/newsweb/na/nd-20260814de44120,経済,95400,1,1787148960,1787240760,対米投資 第2弾プロジェクトにアメリカの銀行も融資へ,https://news.web.nhk/newsweb/na/nd-20260814de44120
https://news.web.nhk/newsweb/na/nd-20260814de44125,社会,95400,1,1787148960,1787240760,女性の唇を無理やり自分で縫わせたか 同居人を強要の罪で起訴,https://news.web.nhk/newsweb/na/nd-20260814de44125
https://news.web.nhk/newsweb/na/nd-20260814de44126,スポーツ,178380,1,1787148960,1787323740,高校野球 投打かみ合った霞ヶ浦が鳴門渦潮に勝って3回戦へ,https://news.web.nhk/newsweb/na/nd-20260814de44126
https://news.web.nhk/newsweb/na/nd-20260814de44127,スポーツ,92040,1,1787148960,1787237400,バスケ 約2年ぶり日本代表復帰の八村塁 強化試合へ意気込み,https://news.web.nhk/newsweb/na/nd-20260814de44127
https://news.web.nhk/newsweb/na/nd-20260814de44132,スポーツ,92040,1,1787148960,1787237400,ゴルフ全英女子OP制覇の桑木志帆 国内ツアーで見せ場,https://news.web.nhk/newsweb/na/nd-20260814de44132
